Prefix,Gap Start,Gap End,Missing Count
EDC,EDC0078481,EDC0078484,4
EDC,EDC0078509,EDC0078509,1
EDC,EDC0078513,EDC0078514,2
EDC,EDC0078556,EDC0078556,1
EDC,EDC0078558,EDC0078558,1
EDC,EDC0078560,EDC0078560,1
EDC,EDC0078608,EDC0078610,3
EDC,EDC0078661,EDC0078661,1
EDC,EDC0078671,EDC0078671,1
EDC,EDC0078725,EDC0078727,3
EDC,EDC0078774,EDC0078774,1
EDC,EDC0078805,EDC0078809,5
EDC,EDC0078833,EDC0078833,1
EDC,EDC0078835,EDC0078836,2
EDC,EDC0078854,EDC0078854,1
EDC,EDC0078901,EDC0078902,2
EDC,EDC0078929,EDC0078929,1
EDC,EDC0078967,EDC0078967,1
EDC,EDC0078996,EDC0078996,1
EDC,EDC0079044,EDC0079044,1
EDC,EDC0079062,EDC0079062,1
EDC,EDC0079092,EDC0079093,2
EDC,EDC0079217,EDC0079218,2
EDC,EDC0079304,EDC0079304,1
EDC,EDC0079352,EDC0079352,1
EDC,EDC0079359,EDC0079359,1
EDC,EDC0079401,EDC0079402,2
EDC,EDC0079444,EDC0079445,2
EDC,EDC0079455,EDC0079455,1
EDC,EDC0079457,EDC0079457,1
EDC,EDC0079468,EDC0079469,2
EDC,EDC0079474,EDC0079475,2
EDC,EDC0079479,EDC0079480,2
EDC,EDC0079511,EDC0079511,1
EDC,EDC0079519,EDC0079519,1
EDC,EDC0079521,EDC0079521,1
EDC,EDC0079557,EDC0079558,2
EDC,EDC0079572,EDC0079572,1
EDC,EDC0079583,EDC0079584,2
EDC,EDC0079617,EDC0079618,2
EDC,EDC0079620,EDC0079620,1
EDC,EDC0079622,EDC0079622,1
EDC,EDC0079624,EDC0079624,1
EDC,EDC0079637,EDC0079638,2
EDC,EDC0079691,EDC0079691,1
EDC,EDC0079694,EDC0079696,3
EDC,EDC0079728,EDC0079728,1
EDC,EDC0079731,EDC0079731,1
EDC,EDC0079744,EDC0079744,1
EDC,EDC0079869,EDC0079870,2
EDC,EDC0079902,EDC0079902,1
EDC,EDC0079917,EDC0079917,1
EDC,EDC0079949,EDC0079949,1
EDC,EDC0080090,EDC0080090,1
EDC,EDC0080094,EDC0080094,1
EDC,EDC0080162,EDC0080165,4
EDC,EDC0080169,EDC0080169,1
EDC,EDC0080185,EDC0080186,2
EDC,EDC0080205,EDC0080206,2
EDC,EDC0080220,EDC0080220,1
EDC,EDC0080227,EDC0080227,1
EDC,EDC0080232,EDC0080232,1
EDC,EDC0080243,EDC0080244,2
EDC,EDC0080296,EDC0080299,4
EDC,EDC0080400,EDC0080401,2
EDC,EDC0080464,EDC0080464,1
EDC,EDC0080493,EDC0080493,1
EDC,EDC0080496,EDC0080498,3
EDC,EDC0080521,EDC0080521,1
EDC,EDC0080556,EDC0080557,2
EDC,EDC0080684,EDC0080685,2
EDC,EDC0080688,EDC0080689,2
EDC,EDC0080730,EDC0080730,1
EDC,EDC0080786,EDC0080786,1
EDC,EDC0080828,EDC0080828,1
EDC,EDC0080940,EDC0080941,2
EDC,EDC0081055,EDC0081056,2
EDC,EDC0081073,EDC0081077,5
EDC,EDC0081089,EDC0081090,2
EDC,EDC0081094,EDC0081094,1
EDC,EDC0081099,EDC0081099,1
EDC,EDC0081163,EDC0081165,3
EDC,EDC0081195,EDC0081195,1
EDC,EDC0081266,EDC0081267,2
EDC,EDC0081294,EDC0081296,3
EDC,EDC0081307,EDC0081307,1
EDC,EDC0081310,EDC0081312,3
EDC,EDC0081360,EDC0081365,6
EDC,EDC0081394,EDC0081397,4
EDC,EDC0081513,EDC0081516,4
EDC,EDC0081615,EDC0081615,1
EDC,EDC0081619,EDC0081619,1
EDC,EDC0081813,EDC0081815,3
EDC,EDC0081820,EDC0081822,3
EDC,EDC0081824,EDC0081826,3
EDC,EDC0081828,EDC0081830,3
EDC,EDC0081960,EDC0081960,1
EDC,EDC0081962,EDC0081962,1
EDC,EDC0082044,EDC0082045,2
EDC,EDC0082055,EDC0082056,2
EDC,EDC0082231,EDC0082232,2
EDC,EDC0082237,EDC0082237,1
EDC,EDC0082373,EDC0082374,2
EDC,EDC0082378,EDC0082380,3
EDC,EDC0082438,EDC0082439,2
EDC,EDC0082441,EDC0082441,1
EDC,EDC0082451,EDC0082451,1
EDC,EDC0082529,EDC0082530,2
EDC,EDC0082543,EDC0082543,1
EDC,EDC0082558,EDC0082559,2
EDC,EDC0082699,EDC0082699,1
EDC,EDC0082737,EDC0082737,1
EDC,EDC0082757,EDC0082759,3
EDC,EDC0082770,EDC0082770,1
EDC,EDC0082811,EDC0082811,1
EDC,EDC0082813,EDC0082813,1
EDC,EDC0082816,EDC0082816,1
EDC,EDC0082853,EDC0082853,1
EDC,EDC0082861,EDC0082862,2
EDC,EDC0082890,EDC0082891,2
EDC,EDC0082899,EDC0082899,1
EDC,EDC0082902,EDC0082903,2
EDC,EDC0082905,EDC0082906,2
EDC,EDC0082913,EDC0082915,3
EDC,EDC0082929,EDC0082930,2
EDC,EDC0082955,EDC0082956,2
EDC,EDC0082969,EDC0082969,1
EDC,EDC0082974,EDC0082974,1
EDC,EDC0082980,EDC0082980,1
EDC,EDC0083001,EDC0083002,2
EDC,EDC0083024,EDC0083025,2
EDC,EDC0083032,EDC0083032,1
EDC,EDC0083092,EDC0083092,1
EDC,EDC0083102,EDC0083102,1
EDC,EDC0083124,EDC0083124,1
EDC,EDC0083322,EDC0083323,2
EDC,EDC0083433,EDC0083433,1
EDC,EDC0083498,EDC0083499,2
EDC,EDC0083504,EDC0083505,2
EDC,EDC0083513,EDC0083513,1
EDC,EDC0083551,EDC0083552,2
EDC,EDC0083566,EDC0083566,1
EDC,EDC0083569,EDC0083571,3
EDC,EDC0083573,EDC0083574,2
EDC,EDC0083580,EDC0083581,2
EDC,EDC0083584,EDC0083585,2
EDC,EDC0083588,EDC0083589,2
EDC,EDC0083609,EDC0083611,3
EDC,EDC0083620,EDC0083633,14
EDC,EDC0083676,EDC0083676,1
EDC,EDC0083748,EDC0083748,1
EDC,EDC0083750,EDC0083750,1
EDC,EDC0083779,EDC0083780,2
EDC,EDC0083794,EDC0083795,2
EDC,EDC0083809,EDC0083810,2
EDC,EDC0083822,EDC0083822,1
EDC,EDC0083891,EDC0083891,1
EDC,EDC0083939,EDC0083939,1
EDC,EDC0083978,EDC0083978,1
EDC,EDC0083982,EDC0083983,2
EDC,EDC0083988,EDC0083988,1
EDC,EDC0084014,EDC0084014,1
EDC,EDC0084026,EDC0084027,2
EDC,EDC0084100,EDC0084102,3
EDC,EDC0084107,EDC0084110,4
EDC,EDC0084147,EDC0084147,1
EDC,EDC0084192,EDC0084192,1
EDC,EDC0084208,EDC0084210,3
EDC,EDC0084247,EDC0084247,1
EDC,EDC0084249,EDC0084249,1
EDC,EDC0084251,EDC0084251,1
EDC,EDC0084253,EDC0084253,1
EDC,EDC0084261,EDC0084261,1
EDC,EDC0084266,EDC0084266,1
EDC,EDC0084270,EDC0084273,4
EDC,EDC0084293,EDC0084293,1
EDC,EDC0084348,EDC0084349,2
EDC,EDC0084358,EDC0084358,1
EDC,EDC0084360,EDC0084360,1
EDC,EDC0084378,EDC0084379,2
EDC,EDC0084392,EDC0084393,2
EDC,EDC0084424,EDC0084426,3
EDC,EDC0084450,EDC0084452,3
EDC,EDC0084474,EDC0084474,1
EDC,EDC0084482,EDC0084484,3
EDC,EDC0084487,EDC0084489,3
EDC,EDC0084500,EDC0084502,3
EDC,EDC0084518,EDC0084518,1
EDC,EDC0084543,EDC0084544,2
EDC,EDC0084551,EDC0084551,1
EDC,EDC0084560,EDC0084560,1
EDC,EDC0084591,EDC0084592,2
EDC,EDC0084596,EDC0084597,2
EDC,EDC0084610,EDC0084610,1
EDC,EDC0084653,EDC0084653,1
EDC,EDC0084719,EDC0084719,1
EDC,EDC0084731,EDC0084731,1
EDC,EDC0084747,EDC0084747,1
EDC,EDC0084779,EDC0084780,2
EDC,EDC0084796,EDC0084796,1
EDC,EDC0084798,EDC0084798,1
EDC,EDC0084800,EDC0084803,4
EDC,EDC0084805,EDC0084805,1
EDC,EDC0084880,EDC0084880,1
EDC,EDC0084892,EDC0084895,4
EDC,EDC0084922,EDC0084924,3
EDC,EDC0084929,EDC0084929,1
EDC,EDC0084957,EDC0084957,1
EDC,EDC0084991,EDC0084991,1
EDC,EDC0085005,EDC0085005,1
EDC,EDC0085044,EDC0085045,2
EDC,EDC0085051,EDC0085053,3
EDC,EDC0085063,EDC0085063,1
EDC,EDC0085075,EDC0085075,1
EDC,EDC0085105,EDC0085106,2
EDC,EDC0085116,EDC0085117,2
EDC,EDC0085128,EDC0085128,1
EDC,EDC0085149,EDC0085150,2
EDC,EDC0085169,EDC0085169,1
EDC,EDC0085173,EDC0085173,1
EDC,EDC0085198,EDC0085198,1
EDC,EDC0085215,EDC0085215,1
EDC,EDC0085302,EDC0085303,2
EDC,EDC0085306,EDC0085308,3
EDC,EDC0085336,EDC0085337,2
EDC,EDC0085340,EDC0085343,4
EDC,EDC0085393,EDC0085395,3
EDC,EDC0085419,EDC0085419,1
EDC,EDC0085456,EDC0085456,1
EDC,EDC0085470,EDC0085470,1
EDC,EDC0085542,EDC0085543,2
EDC,EDC0085585,EDC0085586,2
EDC,EDC0085640,EDC0085640,1
EDC,EDC0085712,EDC0085713,2
EDC,EDC0085729,EDC0085729,1
EDC,EDC0085747,EDC0085747,1
EDC,EDC0085801,EDC0085802,2
EDC,EDC0085848,EDC0085848,1
EDC,EDC0085859,EDC0085861,3
EDC,EDC0085887,EDC0085887,1
EDC,EDC0085958,EDC0085958,1
EDC,EDC0085976,EDC0085978,3
EDC,EDC0085988,EDC0085989,2
EDC,EDC0086006,EDC0086006,1
EDC,EDC0086136,EDC0086136,1
EDC,EDC0086158,EDC0086159,2
EDC,EDC0086238,EDC0086238,1
EDC,EDC0086240,EDC0086241,2
EDC,EDC0086257,EDC0086259,3
EDC,EDC0086261,EDC0086262,2
EDC,EDC0086286,EDC0086287,2
EDC,EDC0086293,EDC0086294,2
EDC,EDC0086298,EDC0086299,2
EDC,EDC0086314,EDC0086314,1
EDC,EDC0086326,EDC0086326,1
EDC,EDC0086362,EDC0086363,2
EDC,EDC0086387,EDC0086388,2
EDC,EDC0086403,EDC0086403,1
EDC,EDC0086415,EDC0086416,2
EDC,EDC0086435,EDC0086435,1
EDC,EDC0086466,EDC0086468,3
EDC,EDC0086475,EDC0086475,1
EDC,EDC0086491,EDC0086493,3
EDC,EDC0086502,EDC0086502,1
EDC,EDC0086527,EDC0086527,1
EDC,EDC0086530,EDC0086530,1
EDC,EDC0086547,EDC0086547,1
EDC,EDC0086581,EDC0086581,1
EDC,EDC0086589,EDC0086589,1
EDC,EDC0086608,EDC0086610,3
EDC,EDC0086620,EDC0086625,6
EDC,EDC0086631,EDC0086633,3
EDC,EDC0086638,EDC0086640,3
EDC,EDC0086667,EDC0086667,1
EDC,EDC0086669,EDC0086669,1
EDC,EDC0086707,EDC0086707,1
EDC,EDC0086741,EDC0086741,1
EDC,EDC0086745,EDC0086747,3
EDC,EDC0086750,EDC0086752,3
EDC,EDC0086765,EDC0086766,2
EDC,EDC0086803,EDC0086803,1
EDC,EDC0086807,EDC0086807,1
EDC,EDC0086809,EDC0086809,1
EDC,EDC0086844,EDC0086846,3
EDC,EDC0086863,EDC0086863,1
EDC,EDC0086909,EDC0086910,2
EDC,EDC0086921,EDC0086925,5
EDC,EDC0086940,EDC0086941,2
EDC,EDC0086944,EDC0086945,2
EDC,EDC0086951,EDC0086951,1
EDC,EDC0086953,EDC0086953,1
EDC,EDC0087011,EDC0087011,1
EDC,EDC0087014,EDC0087015,2
EDC,EDC0087120,EDC0087120,1
EDC,EDC0087129,EDC0087131,3
EDC,EDC0087181,EDC0087181,1
EDC,EDC0087184,EDC0087186,3
EDC,EDC0087188,EDC0087192,5
EDC,EDC0087228,EDC0087228,1
EDC,EDC0087247,EDC0087249,3
EDC,EDC0087269,EDC0087269,1
EDC,EDC0087273,EDC0087274,2
EDC,EDC0087306,EDC0087306,1
EDC,EDC0087310,EDC0087311,2
EDC,EDC0087338,EDC0087341,4
EDC,EDC0087397,EDC0087397,1
EDC,EDC0087408,EDC0087408,1
EDC,EDC0087423,EDC0087424,2
EDC,EDC0087434,EDC0087435,2
EDC,EDC0087438,EDC0087439,2
EDC,EDC0087495,EDC0087495,1
EDC,EDC0087602,EDC0087602,1
EDC,EDC0087664,EDC0087664,1
EDC,EDC0087679,EDC0087680,2
EDC,EDC0087686,EDC0087686,1
EDC,EDC0087696,EDC0087696,1
EDC,EDC0087707,EDC0087707,1
EDC,EDC0087710,EDC0087711,2
EDC,EDC0087713,EDC0087713,1
EDC,EDC0087715,EDC0087715,1
EDC,EDC0087745,EDC0087745,1
EDC,EDC0087776,EDC0087777,2
EDC,EDC0087799,EDC0087799,1
EDC,EDC0087816,EDC0087816,1
EDC,EDC0087833,EDC0087833,1
EDC,EDC0087836,EDC0087837,2
EDC,EDC0087839,EDC0087839,1
EDC,EDC0087848,EDC0087848,1
EDC,EDC0087856,EDC0087856,1
EDC,EDC0087897,EDC0087898,2
EDC,EDC0087933,EDC0087933,1
EDC,EDC0087961,EDC0087961,1
EDC,EDC0087994,EDC0087996,3
EDC,EDC0088019,EDC0088019,1
EDC,EDC0088059,EDC0088061,3
EDC,EDC0088077,EDC0088077,1
EDC,EDC0088084,EDC0088084,1
EDC,EDC0088091,EDC0088091,1
EDC,EDC0088133,EDC0088133,1
EDC,EDC0088142,EDC0088142,1
EDC,EDC0088144,EDC0088144,1
EDC,EDC0088162,EDC0088164,3
EDC,EDC0088185,EDC0088185,1
EDC,EDC0088191,EDC0088191,1
EDC,EDC0088198,EDC0088198,1
EDC,EDC0088200,EDC0088200,1
EDC,EDC0088224,EDC0088224,1
EDC,EDC0088237,EDC0088238,2
EDC,EDC0088243,EDC0088243,1
EDC,EDC0088277,EDC0088277,1
EDC,EDC0088297,EDC0088298,2
EDC,EDC0088387,EDC0088387,1
EDC,EDC0088414,EDC0088416,3
EDC,EDC0088422,EDC0088423,2
EDC,EDC0088425,EDC0088426,2
EDC,EDC0088451,EDC0088452,2
EDC,EDC0088493,EDC0088494,2
EDC,EDC0088499,EDC0088499,1
EDC,EDC0088501,EDC0088501,1
EDC,EDC0088514,EDC0088514,1
EDC,EDC0088523,EDC0088523,1
EDC,EDC0088546,EDC0088547,2
EDC,EDC0088591,EDC0088592,2
EDC,EDC0088625,EDC0088625,1
EDC,EDC0088726,EDC0088726,1
EDC,EDC0088857,EDC0088857,1
EDC,EDC0088859,EDC0088859,1
EDC,EDC0088861,EDC0088861,1
EDC,EDC0088915,EDC0088916,2
EDC,EDC0088939,EDC0088939,1
EDC,EDC0088954,EDC0088954,1
EDC,EDC0088956,EDC0088956,1
EDC,EDC0088958,EDC0088958,1
EDC,EDC0088976,EDC0088993,18
EDC,EDC0089017,EDC0089017,1
EDC,EDC0089019,EDC0089019,1
EDC,EDC0089077,EDC0089077,1
EDC,EDC0089088,EDC0089088,1
EDC,EDC0089102,EDC0089102,1
EDC,EDC0089104,EDC0089104,1
EDC,EDC0089143,EDC0089143,1
EDC,EDC0089180,EDC0089181,2
EDC,EDC0089200,EDC0089200,1
EDC,EDC0089221,EDC0089224,4
EDC,EDC0089261,EDC0089262,2
EDC,EDC0089272,EDC0089272,1
EDC,EDC0089281,EDC0089281,1
EDC,EDC0089321,EDC0089321,1
EDC,EDC0089336,EDC0089337,2
EDC,EDC0089353,EDC0089353,1
EDC,EDC0089370,EDC0089370,1
EDC,EDC0089374,EDC0089374,1
EDC,EDC0089404,EDC0089404,1
EDC,EDC0089417,EDC0089418,2
EDC,EDC0089428,EDC0089429,2
EDC,EDC0089444,EDC0089444,1
EDC,EDC0089457,EDC0089457,1
EDC,EDC0089482,EDC0089483,2
EDC,EDC0089487,EDC0089488,2
EDC,EDC0089498,EDC0089499,2
EDC,EDC0089502,EDC0089502,1
EDC,EDC0089515,EDC0089515,1
EDC,EDC0089520,EDC0089520,1
EDC,EDC0089527,EDC0089527,1
EDC,EDC0089529,EDC0089529,1
EDC,EDC0089533,EDC0089534,2
EDC,EDC0089537,EDC0089538,2
EDC,EDC0089545,EDC0089546,2
EDC,EDC0089557,EDC0089557,1
EDC,EDC0089561,EDC0089562,2
EDC,EDC0089586,EDC0089587,2
EDC,EDC0089593,EDC0089593,1
EDC,EDC0089597,EDC0089600,4
EDC,EDC0089611,EDC0089612,2
EDC,EDC0089616,EDC0089616,1
EDC,EDC0089618,EDC0089618,1
EDC,EDC0089643,EDC0089644,2
EDC,EDC0089671,EDC0089673,3
EDC,EDC0089676,EDC0089677,2
EDC,EDC0089684,EDC0089686,3
EDC,EDC0089691,EDC0089691,1
EDC,EDC0089765,EDC0089766,2
EDC,EDC0089797,EDC0089797,1
EDC,EDC0089799,EDC0089801,3
EDC,EDC0089809,EDC0089809,1
EDC,EDC0089812,EDC0089812,1
EDC,EDC0089814,EDC0089814,1
EDC,EDC0089828,EDC0089829,2
EDC,EDC0089918,EDC0089918,1
EDC,EDC0089933,EDC0089933,1
EDC,EDC0089935,EDC0089935,1
EDC,EDC0089944,EDC0089944,1
EDC,EDC0089972,EDC0089972,1
EDC,EDC0089977,EDC0089977,1
EDC,EDC0089993,EDC0089996,4
EDC,EDC0090048,EDC0090048,1
EDC,EDC0090095,EDC0090096,2
EDC,EDC0090114,EDC0090114,1
EDC,EDC0090127,EDC0090129,3
EDC,EDC0090139,EDC0090145,7
EDC,EDC0090148,EDC0090148,1
EDC,EDC0090164,EDC0090165,2
EDC,EDC0090203,EDC0090205,3
EDC,EDC0090231,EDC0090232,2
EDC,EDC0090235,EDC0090236,2
EDC,EDC0090238,EDC0090238,1
EDC,EDC0090241,EDC0090243,3
EDC,EDC0090262,EDC0090262,1
EDC,EDC0090268,EDC0090268,1
EDC,EDC0090280,EDC0090283,4
EDC,EDC0090287,EDC0090288,2
EDC,EDC0090303,EDC0090304,2
EDC,EDC0090319,EDC0090320,2
EDC,EDC0090326,EDC0090328,3
EDC,EDC0090341,EDC0090344,4
EDC,EDC0090346,EDC0090348,3
EDC,EDC0090368,EDC0090368,1
EDC,EDC0090392,EDC0090393,2
EDC,EDC0090422,EDC0090423,2
EDC,EDC0090440,EDC0090440,1
EDC,EDC0090467,EDC0090468,2
EDC,EDC0090504,EDC0090504,1
EDC,EDC0090517,EDC0090518,2
EDC,EDC0090550,EDC0090550,1
EDC,EDC0090558,EDC0090558,1
EDC,EDC0090564,EDC0090565,2
EDC,EDC0090569,EDC0090569,1
EDC,EDC0090580,EDC0090581,2
EDC,EDC0090598,EDC0090598,1
EDC,EDC0090620,EDC0090620,1
EDC,EDC0090631,EDC0090631,1
EDC,EDC0090646,EDC0090646,1
EDC,EDC0090652,EDC0090653,2
EDC,EDC0090677,EDC0090678,2
EDC,EDC0090681,EDC0090682,2
EDC,EDC0090687,EDC0090687,1
EDC,EDC0090698,EDC0090699,2
EDC,EDC0090704,EDC0090705,2
EDC,EDC0090707,EDC0090708,2
EDC,EDC0090710,EDC0090711,2
EDC,EDC0090715,EDC0090717,3
EDC,EDC0090722,EDC0090723,2
EDC,EDC0090735,EDC0090736,2
EDC,EDC0090745,EDC0090745,1
EDC,EDC0090755,EDC0090756,2
EDC,EDC0090774,EDC0090774,1
EDC,EDC0090776,EDC0090776,1
EDC,EDC0090789,EDC0090790,2
EDC,EDC0090801,EDC0090802,2
EDC,EDC0090852,EDC0090852,1
EDC,EDC0090872,EDC0090872,1
EDC,EDC0090877,EDC0090877,1
EDC,EDC0090879,EDC0090879,1
EDC,EDC0090881,EDC0090881,1
EDC,EDC0090886,EDC0090886,1
EDC,EDC0090888,EDC0090888,1
EDC,EDC0090901,EDC0090903,3
EDC,EDC0090930,EDC0090931,2
EDC,EDC0090949,EDC0090950,2
EDC,EDC0090952,EDC0090952,1
EDC,EDC0090959,EDC0090960,2
EDC,EDC0091007,EDC0091007,1
EDC,EDC0091016,EDC0091016,1
EDC,EDC0091021,EDC0091021,1
EDC,EDC0091023,EDC0091023,1
EDC,EDC0091034,EDC0091035,2
EDC,EDC0091047,EDC0091047,1
EDC,EDC0091074,EDC0091075,2
EDC,EDC0091106,EDC0091107,2
EDC,EDC0091123,EDC0091123,1
EDC,EDC0091162,EDC0091163,2
EDC,EDC0091172,EDC0091172,1
EDC,EDC0091183,EDC0091183,1
EDC,EDC0091187,EDC0091190,4
EDC,EDC0091203,EDC0091203,1
EDC,EDC0091229,EDC0091229,1
EDC,EDC0091245,EDC0091245,1
EDC,EDC0091248,EDC0091249,2
EDC,EDC0091253,EDC0091253,1
EDC,EDC0091255,EDC0091255,1
EDC,EDC0091260,EDC0091261,2
EDC,EDC0091266,EDC0091266,1
EDC,EDC0091280,EDC0091280,1
EDC,EDC0091284,EDC0091284,1
EDC,EDC0091319,EDC0091319,1
EDC,EDC0091323,EDC0091324,2
EDC,EDC0091334,EDC0091334,1
EDC,EDC0091347,EDC0091347,1
EDC,EDC0091349,EDC0091349,1
EDC,EDC0091374,EDC0091375,2
EDC,EDC0091420,EDC0091420,1
EDC,EDC0091477,EDC0091478,2
EDC,EDC0091487,EDC0091488,2
EDC,EDC0091507,EDC0091508,2
EDC,EDC0091515,EDC0091516,2
EDC,EDC0091518,EDC0091518,1
EDC,EDC0091521,EDC0091521,1
EDC,EDC0091533,EDC0091534,2
EDC,EDC0091624,EDC0091625,2
EDC,EDC0091661,EDC0091662,2
EDC,EDC0091758,EDC0091758,1
EDC,EDC0091760,EDC0091760,1
EDC,EDC0091763,EDC0091763,1
EDC,EDC0091765,EDC0091765,1
EDC,EDC0091788,EDC0091789,2
EDC,EDC0091792,EDC0091792,1
EDC,EDC0091815,EDC0091815,1
EDC,EDC0091819,EDC0091820,2
EDC,EDC0091823,EDC0091824,2
EDC,EDC0091836,EDC0091836,1
EDC,EDC0091854,EDC0091854,1
EDC,EDC0091895,EDC0091895,1
EDC,EDC0091945,EDC0091946,2
EDC,EDC0091953,EDC0091954,2
EDC,EDC0092026,EDC0092026,1
EDC,EDC0092039,EDC0092040,2
EDC,EDC0092069,EDC0092072,4
EDC,EDC0092143,EDC0092143,1
EDC,EDC0092158,EDC0092158,1
EDC,EDC0092175,EDC0092176,2
EDC,EDC0092227,EDC0092228,2
EDC,EDC0092230,EDC0092230,1
EDC,EDC0092247,EDC0092247,1
EDC,EDC0092280,EDC0092282,3
EDC,EDC0092284,EDC0092284,1
EDC,EDC0092286,EDC0092288,3
EDC,EDC0092333,EDC0092334,2
EDC,EDC0092336,EDC0092336,1
EDC,EDC0092352,EDC0092353,2
EDC,EDC0092364,EDC0092369,6
EDC,EDC0092395,EDC0092395,1
EDC,EDC0092407,EDC0092407,1
EDC,EDC0092414,EDC0092414,1
EDC,EDC0092433,EDC0092434,2
EDC,EDC0092436,EDC0092436,1
EDC,EDC0092448,EDC0092448,1
EDC,EDC0092452,EDC0092452,1
EDC,EDC0092462,EDC0092463,2
EDC,EDC0092465,EDC0092466,2
EDC,EDC0092507,EDC0092507,1
EDC,EDC0092510,EDC0092510,1
EDC,EDC0092550,EDC0092550,1
EDC,EDC0092552,EDC0092552,1
EDC,EDC0092556,EDC0092556,1
EDC,EDC0092562,EDC0092562,1
EDC,EDC0092598,EDC0092603,6
EDC,EDC0092629,EDC0092629,1
EDC,EDC0092654,EDC0092655,2
EDC,EDC0092666,EDC0092667,2
EDC,EDC0092669,EDC0092669,1
EDC,EDC0092675,EDC0092675,1
EDC,EDC0092691,EDC0092693,3
EDC,EDC0092698,EDC0092698,1
EDC,EDC0092708,EDC0092708,1
EDC,EDC0092715,EDC0092715,1
EDC,EDC0092717,EDC0092717,1
EDC,EDC0092720,EDC0092720,1
EDC,EDC0092729,EDC0092729,1
EDC,EDC0092740,EDC0092741,2
EDC,EDC0092774,EDC0092774,1
EDC,EDC0092777,EDC0092777,1
EDC,EDC0092783,EDC0092783,1
EDC,EDC0092805,EDC0092805,1
EDC,EDC0092814,EDC0092814,1
EDC,EDC0092816,EDC0092816,1
EDC,EDC0092819,EDC0092819,1
EDC,EDC0092823,EDC0092823,1
EDC,EDC0092825,EDC0092826,2
EDC,EDC0092839,EDC0092840,2
EDC,EDC0092843,EDC0092843,1
EDC,EDC0092845,EDC0092847,3
EDC,EDC0092853,EDC0092854,2
EDC,EDC0092879,EDC0092879,1
EDC,EDC0092923,EDC0092923,1
EDC,EDC0092936,EDC0092937,2
EDC,EDC0092942,EDC0092942,1
EDC,EDC0092950,EDC0092951,2
EDC,EDC0092965,EDC0092965,1
EDC,EDC0093017,EDC0093017,1
EDC,EDC0093028,EDC0093031,4
EDC,EDC0093046,EDC0093047,2
EDC,EDC0093049,EDC0093050,2
EDC,EDC0093061,EDC0093061,1
EDC,EDC0093109,EDC0093109,1
EDC,EDC0093111,EDC0093112,2
EDC,EDC0093123,EDC0093125,3
EDC,EDC0093127,EDC0093129,3
EDC,EDC0093140,EDC0093143,4
EDC,EDC0093187,EDC0093190,4
EDC,EDC0093204,EDC0093205,2
EDC,EDC0093237,EDC0093238,2
EDC,EDC0093374,EDC0093375,2
EDC,EDC0093396,EDC0093396,1
EDC,EDC0093407,EDC0093407,1
EDC,EDC0093540,EDC0093540,1
EDC,EDC0093549,EDC0093549,1
EDC,EDC0093551,EDC0093551,1
EDC,EDC0093553,EDC0093553,1
EDC,EDC0093555,EDC0093555,1
EDC,EDC0093662,EDC0093662,1
EDC,EDC0093730,EDC0093730,1
EDC,EDC0093732,EDC0093732,1
EDC,EDC0093806,EDC0093806,1
EDC,EDC0093811,EDC0093812,2
EDC,EDC0093826,EDC0093826,1
EDC,EDC0093828,EDC0093828,1
EDC,EDC0093854,EDC0093854,1
EDC,EDC0093858,EDC0093858,1
EDC,EDC0093863,EDC0093863,1
EDC,EDC0093875,EDC0093876,2
EDC,EDC0093896,EDC0093897,2
EDC,EDC0093903,EDC0093903,1
EDC,EDC0093934,EDC0093934,1
EDC,EDC0093936,EDC0093936,1
EDC,EDC0093938,EDC0093938,1
EDC,EDC0093953,EDC0093954,2
EDC,EDC0093980,EDC0093981,2
EDC,EDC0094023,EDC0094023,1
EDC,EDC0094096,EDC0094096,1
EDC,EDC0094101,EDC0094101,1
EDC,EDC0094132,EDC0094133,2
EDC,EDC0094147,EDC0094148,2
EDC,EDC0094152,EDC0094152,1
EDC,EDC0094172,EDC0094172,1
EDC,EDC0094208,EDC0094209,2
EDC,EDC0094215,EDC0094216,2
EDC,EDC0094229,EDC0094229,1
EDC,EDC0094249,EDC0094249,1
EDC,EDC0094277,EDC0094277,1
EDC,EDC0094322,EDC0094323,2
EDC,EDC0094368,EDC0094368,1
EDC,EDC0094395,EDC0094395,1
EDC,EDC0094403,EDC0094403,1
EDC,EDC0094461,EDC0094461,1
EDC,EDC0094496,EDC0094496,1
EDC,EDC0094501,EDC0094502,2
EDC,EDC0094523,EDC0094524,2
EDC,EDC0094526,EDC0094526,1
EDC,EDC0094528,EDC0094529,2
EDC,EDC0094531,EDC0094531,1
EDC,EDC0094533,EDC0094534,2
EDC,EDC0094536,EDC0094536,1
EDC,EDC0094580,EDC0094581,2
EDC,EDC0094646,EDC0094646,1
EDC,EDC0094652,EDC0094653,2
EDC,EDC0094669,EDC0094669,1
EDC,EDC0094701,EDC0094701,1
EDC,EDC0094703,EDC0094703,1
EDC,EDC0094705,EDC0094705,1
EDC,EDC0094730,EDC0094730,1
EDC,EDC0094781,EDC0094781,1
EDC,EDC0094799,EDC0094799,1
EDC,EDC0094803,EDC0094804,2
EDC,EDC0094839,EDC0094839,1
EDC,EDC0094841,EDC0094841,1
EDC,EDC0094855,EDC0094855,1
EDC,EDC0094862,EDC0094862,1
EDC,EDC0094869,EDC0094871,3
